artist;title;id;danceability;energy;key;loudness;mode;speechiness;acousticness;instrumentalness;liveness;valence;tempo;type;uri;track_href;analysis_url;duration_ms;time_signature
fat freddy's drop;dark days;4c5LotZ6p32pCkFTEllTGd;0.369;0.219;2;-16.433;1;0.0346;0.637;0.0481;0.113;0.107;116.068;audio_features;spotify:track:4c5LotZ6p32pCkFTEllTGd;https://api.spotify.com/v1/tracks/4c5LotZ6p32pCkFTEllTGd;https://api.spotify.com/v1/audio-analysis/4c5LotZ6p32pCkFTEllTGd;400080;3
nat king cole;when you walked by;1xyfkEi0pcCzw8czvScqYX;0.4;0.102;1;-18.26;1;0.0401;0.83;0.0;0.108;0.187;79.418;audio_features;spotify:track:1xyfkEi0pcCzw8czvScqYX;https://api.spotify.com/v1/tracks/1xyfkEi0pcCzw8czvScqYX;https://api.spotify.com/v1/audio-analysis/1xyfkEi0pcCzw8czvScqYX;169173;4
jack jones;toys in the attic;6DiFQ4RjszH5cKbKjJQ2Bs;0.151;0.219;0;-14.541;1;0.0361;0.537;0.000332;0.099;0.176;79.302;audio_features;spotify:track:6DiFQ4RjszH5cKbKjJQ2Bs;https://api.spotify.com/v1/tracks/6DiFQ4RjszH5cKbKjJQ2Bs;https://api.spotify.com/v1/audio-analysis/6DiFQ4RjszH5cKbKjJQ2Bs;172360;5
elkie brooks;fool if you think it's over;48DvEcSLpu5zCNEm35RoKG;0.687;0.344;8;-16.463;0;0.0266;0.43;0.0;0.0396;0.837;109.177;audio_features;spotify:track:48DvEcSLpu5zCNEm35RoKG;https://api.spotify.com/v1/tracks/48DvEcSLpu5zCNEm35RoKG;https://api.spotify.com/v1/audio-analysis/48DvEcSLpu5zCNEm35RoKG;297160;4
bob dylan;she belongs to me;2itBkHBUxGl4VfDj4HNyoD;0.729;0.382;9;-14.07;1;0.0367;0.699;0.0;0.152;0.637;112.179;audio_features;spotify:track:2itBkHBUxGl4VfDj4HNyoD;https://api.spotify.com/v1/tracks/2itBkHBUxGl4VfDj4HNyoD;https://api.spotify.com/v1/audio-analysis/2itBkHBUxGl4VfDj4HNyoD;166707;4
joe jackson;breaking us in two;36lvQP8MgB6ZDJ0zgQ64Cn;0.645;0.273;9;-18.771;1;0.0295;0.326;0.0;0.166;0.509;108.965;audio_features;spotify:track:36lvQP8MgB6ZDJ0zgQ64Cn;https://api.spotify.com/v1/tracks/36lvQP8MgB6ZDJ0zgQ64Cn;https://api.spotify.com/v1/audio-analysis/36lvQP8MgB6ZDJ0zgQ64Cn;292897;4
unified highway;distraction (feat. garrett douglas);3oHqBFCg49oyI6PPvPVE0P;0.785;0.514;6;-6.109;1;0.0845;0.0381;0.0;0.135;0.674;91.015;audio_features;spotify:track:3oHqBFCg49oyI6PPvPVE0P;https://api.spotify.com/v1/tracks/3oHqBFCg49oyI6PPvPVE0P;https://api.spotify.com/v1/audio-analysis/3oHqBFCg49oyI6PPvPVE0P;205055;4
the mavericks;ain't found nobody;01dYzSHpUZ7pgnQNjUhcQ6;0.691;0.414;5;-11.283;1;0.0317;0.0968;0.563;0.2;0.636;117.092;audio_features;spotify:track:01dYzSHpUZ7pgnQNjUhcQ6;https://api.spotify.com/v1/tracks/01dYzSHpUZ7pgnQNjUhcQ6;https://api.spotify.com/v1/audio-analysis/01dYzSHpUZ7pgnQNjUhcQ6;262317;3
misfits;all hell breaks loose;70zW5y72bhKljxVPfHKp4z;0.288;0.887;9;-14.351;1;0.0433;0.321;0.00128;0.119;0.457;174.577;audio_features;spotify:track:70zW5y72bhKljxVPfHKp4z;https://api.spotify.com/v1/tracks/70zW5y72bhKljxVPfHKp4z;https://api.spotify.com/v1/audio-analysis/70zW5y72bhKljxVPfHKp4z;93493;4
al jarreau;teach me tonight;55shJy826YxyMjwqbOTDtJ;0.285;0.294;2;-13.152;1;0.037;0.0868;3.9e-05;0.104;0.264;206.128;audio_features;spotify:track:55shJy826YxyMjwqbOTDtJ;https://api.spotify.com/v1/tracks/55shJy826YxyMjwqbOTDtJ;https://api.spotify.com/v1/audio-analysis/55shJy826YxyMjwqbOTDtJ;253133;3
herbie hancock;sun touch;70aN8RYMtTeG85MQADhMhx;0.523;0.374;9;-19.086;1;0.0376;0.483;0.86;0.132;0.605;111.694;audio_features;spotify:track:70aN8RYMtTeG85MQADhMhx;https://api.spotify.com/v1/tracks/70aN8RYMtTeG85MQADhMhx;https://api.spotify.com/v1/audio-analysis/70aN8RYMtTeG85MQADhMhx;308000;4
the j. geils band;make up your mind;6Xa2bs31bL5ZpieGeMuoDS;0.651;0.683;0;-10.22;1;0.0464;0.258;2.92e-05;0.277;0.949;132.52;audio_features;spotify:track:6Xa2bs31bL5ZpieGeMuoDS;https://api.spotify.com/v1/tracks/6Xa2bs31bL5ZpieGeMuoDS;https://api.spotify.com/v1/audio-analysis/6Xa2bs31bL5ZpieGeMuoDS;209840;4
fleet foxes;mykonos;2s7pyee9w04uQy3cNKzey9;0.3;0.452;11;-9.298;1;0.0305;0.395;0.000834;0.137;0.342;82.985;audio_features;spotify:track:2s7pyee9w04uQy3cNKzey9;https://api.spotify.com/v1/tracks/2s7pyee9w04uQy3cNKzey9;https://api.spotify.com/v1/audio-analysis/2s7pyee9w04uQy3cNKzey9;275307;4
emmylou harris;together again;19O42SmgUhdjUXu9zKrSon;0.321;0.332;6;-7.618;1;0.0278;0.597;0.000856;0.387;0.371;75.282;audio_features;spotify:track:19O42SmgUhdjUXu9zKrSon;https://api.spotify.com/v1/tracks/19O42SmgUhdjUXu9zKrSon;https://api.spotify.com/v1/audio-analysis/19O42SmgUhdjUXu9zKrSon;233573;4
blake shelton;100 miles;6OEQZye4EZqfml03j52y2S;0.589;0.614;4;-5.108;1;0.027;0.096;0.00155;0.116;0.111;106.104;audio_features;spotify:track:6OEQZye4EZqfml03j52y2S;https://api.spotify.com/v1/tracks/6OEQZye4EZqfml03j52y2S;https://api.spotify.com/v1/audio-analysis/6OEQZye4EZqfml03j52y2S;209440;4
stick figure;world on fire (with slightly stoopid);7Clj1VaR0Vww6bUuM3nBk1;0.866;0.518;0;-7.372;1;0.0457;0.303;0.0512;0.104;0.644;141.01;audio_features;spotify:track:7Clj1VaR0Vww6bUuM3nBk1;https://api.spotify.com/v1/tracks/7Clj1VaR0Vww6bUuM3nBk1;https://api.spotify.com/v1/audio-analysis/7Clj1VaR0Vww6bUuM3nBk1;240029;4
hank snow;blue for old hawaii;2SihaKiA1WwH0JpFUFrB24;0.562;0.239;2;-14.756;1;0.03;0.814;4.76e-05;0.337;0.394;116.111;audio_features;spotify:track:2SihaKiA1WwH0JpFUFrB24;https://api.spotify.com/v1/tracks/2SihaKiA1WwH0JpFUFrB24;https://api.spotify.com/v1/audio-analysis/2SihaKiA1WwH0JpFUFrB24;191413;4
june christy;this time the dreams on me;1tmnBYNRkdLwVmXTQs7sow;0.485;0.267;1;-6.39;1;0.0334;0.781;0.0;0.109;0.612;146.193;audio_features;spotify:track:1tmnBYNRkdLwVmXTQs7sow;https://api.spotify.com/v1/tracks/1tmnBYNRkdLwVmXTQs7sow;https://api.spotify.com/v1/audio-analysis/1tmnBYNRkdLwVmXTQs7sow;92533;3
america;survival;7HRAvFFmKLydyLtX5LBOwH;0.704;0.471;10;-13.969;0;0.0291;0.0279;0.0;0.247;0.743;127.451;audio_features;spotify:track:7HRAvFFmKLydyLtX5LBOwH;https://api.spotify.com/v1/tracks/7HRAvFFmKLydyLtX5LBOwH;https://api.spotify.com/v1/audio-analysis/7HRAvFFmKLydyLtX5LBOwH;196093;4
richard thompson;we sing hallelujah;6xMiwpe8UqpcqZMsBTmHYA;0.658;0.43;9;-10.811;1;0.028;0.297;0.00518;0.0896;0.688;124.48;audio_features;spotify:track:6xMiwpe8UqpcqZMsBTmHYA;https://api.spotify.com/v1/tracks/6xMiwpe8UqpcqZMsBTmHYA;https://api.spotify.com/v1/audio-analysis/6xMiwpe8UqpcqZMsBTmHYA;172080;4
lana del rey;million dollar man;4lXHVnmDO5u62tGJIpTafd;0.382;0.589;6;-5.991;1;0.0359;0.484;0.0;0.131;0.511;65.627;audio_features;spotify:track:4lXHVnmDO5u62tGJIpTafd;https://api.spotify.com/v1/tracks/4lXHVnmDO5u62tGJIpTafd;https://api.spotify.com/v1/audio-analysis/4lXHVnmDO5u62tGJIpTafd;231574;4
billie eilish;copycat;5w7wuzMzsDer96KqxafeRK;0.679;0.388;4;-10.977;0;0.0932;0.353;9.25e-05;0.341;0.234;124.909;audio_features;spotify:track:5w7wuzMzsDer96KqxafeRK;https://api.spotify.com/v1/tracks/5w7wuzMzsDer96KqxafeRK;https://api.spotify.com/v1/audio-analysis/5w7wuzMzsDer96KqxafeRK;194711;4
donna summer;i do believe (i fell in love);7IqoIvyEbGSgxHv1Kln27F;0.433;0.276;7;-16.985;0;0.037;0.38;0.000123;0.11;0.42;121.587;audio_features;spotify:track:7IqoIvyEbGSgxHv1Kln27F;https://api.spotify.com/v1/tracks/7IqoIvyEbGSgxHv1Kln27F;https://api.spotify.com/v1/audio-analysis/7IqoIvyEbGSgxHv1Kln27F;275067;4
rae & christian;spellbound;1qs0vlA9FdaV5NkPBR4Urg;0.625;0.844;11;-6.732;0;0.0767;0.02;0.00105;0.094;0.454;95.05;audio_features;spotify:track:1qs0vlA9FdaV5NkPBR4Urg;https://api.spotify.com/v1/tracks/1qs0vlA9FdaV5NkPBR4Urg;https://api.spotify.com/v1/audio-analysis/1qs0vlA9FdaV5NkPBR4Urg;344933;4
smif-n-wessun;stand strong;1tyAWabZG55PW31Q9aKr4B;0.878;0.391;6;-16.111;0;0.232;0.174;0.0;0.0661;0.594;91.509;audio_features;spotify:track:1tyAWabZG55PW31Q9aKr4B;https://api.spotify.com/v1/tracks/1tyAWabZG55PW31Q9aKr4B;https://api.spotify.com/v1/audio-analysis/1tyAWabZG55PW31Q9aKr4B;233480;4
bob marley & the wailers;get up, stand up;4hLATN2VtjiJ6jLm6V47x1;0.772;0.501;10;-9.56;1;0.421;0.163;0.0;0.0725;0.771;77.882;audio_features;spotify:track:4hLATN2VtjiJ6jLm6V47x1;https://api.spotify.com/v1/tracks/4hLATN2VtjiJ6jLm6V47x1;https://api.spotify.com/v1/audio-analysis/4hLATN2VtjiJ6jLm6V47x1;197840;4
john mayall & the bluesbreakers;the stumble;2t47sX3S0tR3JJeqYADnIN;0.534;0.582;11;-9.032;0;0.0282;0.307;0.0231;0.245;0.857;137.854;audio_features;spotify:track:2t47sX3S0tR3JJeqYADnIN;https://api.spotify.com/v1/tracks/2t47sX3S0tR3JJeqYADnIN;https://api.spotify.com/v1/audio-analysis/2t47sX3S0tR3JJeqYADnIN;171947;4
deep purple;the gypsy;01DTZuPlJeZNOSKQQhajIj;0.539;0.523;4;-12.85;0;0.0268;0.00296;0.000544;0.11;0.849;83.183;audio_features;spotify:track:01DTZuPlJeZNOSKQQhajIj;https://api.spotify.com/v1/tracks/01DTZuPlJeZNOSKQQhajIj;https://api.spotify.com/v1/audio-analysis/01DTZuPlJeZNOSKQQhajIj;242587;4
fantastic negrito;nobody makes money;6U8L8N86nuXz3OIgWxifXX;0.791;0.658;1;-6.679;1;0.0671;0.144;0.0;0.11;0.656;132.017;audio_features;spotify:track:6U8L8N86nuXz3OIgWxifXX;https://api.spotify.com/v1/tracks/6U8L8N86nuXz3OIgWxifXX;https://api.spotify.com/v1/audio-analysis/6U8L8N86nuXz3OIgWxifXX;241536;4
kenny wayne shepherd;alive;3i6CL00C5Qdj6PSrUVGWZD;0.415;0.93;7;-3.736;1;0.0704;0.0308;0.000177;0.101;0.257;145.975;audio_features;spotify:track:3i6CL00C5Qdj6PSrUVGWZD;https://api.spotify.com/v1/tracks/3i6CL00C5Qdj6PSrUVGWZD;https://api.spotify.com/v1/audio-analysis/3i6CL00C5Qdj6PSrUVGWZD;224027;4
eddie cochran;one kiss;2IxaTPNobSkU9C0mV9RQdi;0.673;0.432;2;-12.706;1;0.104;0.594;0.0;0.21;0.465;146.458;audio_features;spotify:track:2IxaTPNobSkU9C0mV9RQdi;https://api.spotify.com/v1/tracks/2IxaTPNobSkU9C0mV9RQdi;https://api.spotify.com/v1/audio-analysis/2IxaTPNobSkU9C0mV9RQdi;113693;4
doris day;april in paris;2iAgMPyJ1SBHEBzPGKmeNk;0.167;0.112;7;-13.429;1;0.0356;0.979;0.000689;0.187;0.0914;72.697;audio_features;spotify:track:2iAgMPyJ1SBHEBzPGKmeNk;https://api.spotify.com/v1/tracks/2iAgMPyJ1SBHEBzPGKmeNk;https://api.spotify.com/v1/audio-analysis/2iAgMPyJ1SBHEBzPGKmeNk;188133;3
george jones;the ceremony;38Qo9g8vkIbTovQanVzUKa;0.468;0.272;6;-12.8;1;0.0408;0.893;0.000386;0.13;0.273;81.574;audio_features;spotify:track:38Qo9g8vkIbTovQanVzUKa;https://api.spotify.com/v1/tracks/38Qo9g8vkIbTovQanVzUKa;https://api.spotify.com/v1/audio-analysis/38Qo9g8vkIbTovQanVzUKa;186213;3
judee sill;soldier of the heart;79O22nZDxriY2fxhz1lT5X;0.483;0.74;5;-7.891;0;0.0403;0.0958;0.0;0.118;0.671;101.672;audio_features;spotify:track:79O22nZDxriY2fxhz1lT5X;https://api.spotify.com/v1/tracks/79O22nZDxriY2fxhz1lT5X;https://api.spotify.com/v1/audio-analysis/79O22nZDxriY2fxhz1lT5X;213773;4
loon;this aint funny;06MUEsxo0US9OZlvb3HseK;0.691;0.708;11;-5.114;1;0.332;0.108;0.0;0.0456;0.834;98.712;audio_features;spotify:track:06MUEsxo0US9OZlvb3HseK;https://api.spotify.com/v1/tracks/06MUEsxo0US9OZlvb3HseK;https://api.spotify.com/v1/audio-analysis/06MUEsxo0US9OZlvb3HseK;208907;4
minnie riperton;you take my breath away;5HgqSYuyxPk3Cl5koib0Fm;0.544;0.575;6;-10.182;1;0.046;0.633;0.233;0.111;0.906;80.413;audio_features;spotify:track:5HgqSYuyxPk3Cl5koib0Fm;https://api.spotify.com/v1/tracks/5HgqSYuyxPk3Cl5koib0Fm;https://api.spotify.com/v1/audio-analysis/5HgqSYuyxPk3Cl5koib0Fm;273000;4
soundgarden;limo wreck;2rLAx6mTzaTYd0DborfvV0;0.352;0.808;7;-4.907;1;0.0345;0.000429;0.000634;0.0996;0.236;137.875;audio_features;spotify:track:2rLAx6mTzaTYd0DborfvV0;https://api.spotify.com/v1/tracks/2rLAx6mTzaTYd0DborfvV0;https://api.spotify.com/v1/audio-analysis/2rLAx6mTzaTYd0DborfvV0;347987;3
gregg allman;evidence of love;0O2XJ04XssWuXGpzy1iRiX;0.672;0.463;9;-13.639;0;0.0277;0.315;0.0;0.127;0.548;104.616;audio_features;spotify:track:0O2XJ04XssWuXGpzy1iRiX;https://api.spotify.com/v1/tracks/0O2XJ04XssWuXGpzy1iRiX;https://api.spotify.com/v1/audio-analysis/0O2XJ04XssWuXGpzy1iRiX;274000;4
gene clark;with tomorrow;2aqJD8HkfHyLloEKRVDFHi;0.541;0.205;2;-15.437;1;0.0345;0.951;0.803;0.107;0.58;135.477;audio_features;spotify:track:2aqJD8HkfHyLloEKRVDFHi;https://api.spotify.com/v1/tracks/2aqJD8HkfHyLloEKRVDFHi;https://api.spotify.com/v1/audio-analysis/2aqJD8HkfHyLloEKRVDFHi;145600;4
john fogerty;lookin' out my back door;5e5CbyPItN2gyhcFToi1y9;0.685;0.921;5;-5.146;1;0.0952;0.206;0.000751;0.839;0.598;109.31;audio_features;spotify:track:5e5CbyPItN2gyhcFToi1y9;https://api.spotify.com/v1/tracks/5e5CbyPItN2gyhcFToi1y9;https://api.spotify.com/v1/audio-analysis/5e5CbyPItN2gyhcFToi1y9;168240;4
genesis;mama;6kIwzLSiQU51taaaZ9zWSE;0.556;0.769;9;-10.536;1;0.0422;0.289;0.502;0.793;0.635;82.898;audio_features;spotify:track:6kIwzLSiQU51taaaZ9zWSE;https://api.spotify.com/v1/tracks/6kIwzLSiQU51taaaZ9zWSE;https://api.spotify.com/v1/audio-analysis/6kIwzLSiQU51taaaZ9zWSE;410347;4
electric light orchestra;eldorado finale;1KsHHH78Qst3vcg1GSvMKv;0.245;0.625;4;-11.481;0;0.0402;0.362;0.661;0.202;0.103;147.847;audio_features;spotify:track:1KsHHH78Qst3vcg1GSvMKv;https://api.spotify.com/v1/tracks/1KsHHH78Qst3vcg1GSvMKv;https://api.spotify.com/v1/audio-analysis/1KsHHH78Qst3vcg1GSvMKv;88867;4
xscape;who can i run to;0wdaPticLmmqJdhgLDJ9zI;0.71;0.545;4;-9.599;1;0.0588;0.483;0.0;0.0644;0.632;140.233;audio_features;spotify:track:0wdaPticLmmqJdhgLDJ9zI;https://api.spotify.com/v1/tracks/0wdaPticLmmqJdhgLDJ9zI;https://api.spotify.com/v1/audio-analysis/0wdaPticLmmqJdhgLDJ9zI;216333;4
ulver;lost in moments;09dDCafsdztHE4gIADZmZ6;0.423;0.558;6;-10.109;0;0.0449;0.0184;0.841;0.113;0.0387;165.416;audio_features;spotify:track:09dDCafsdztHE4gIADZmZ6;https://api.spotify.com/v1/tracks/09dDCafsdztHE4gIADZmZ6;https://api.spotify.com/v1/audio-analysis/09dDCafsdztHE4gIADZmZ6;437040;4
black lips;it feels alright;31hueWsGBgEEYa31ydw6lD;0.333;0.768;2;-7.626;1;0.109;0.00468;1.45e-05;0.163;0.842;151.522;audio_features;spotify:track:31hueWsGBgEEYa31ydw6lD;https://api.spotify.com/v1/tracks/31hueWsGBgEEYa31ydw6lD;https://api.spotify.com/v1/audio-analysis/31hueWsGBgEEYa31ydw6lD;169360;4
the righteous brothers;(you're my) soul and inspiration;4JOrtIqPrWBl39l8mTdZjc;0.644;0.336;10;-12.465;1;0.0242;0.246;0.0;0.081;0.488;91.934;audio_features;spotify:track:4JOrtIqPrWBl39l8mTdZjc;https://api.spotify.com/v1/tracks/4JOrtIqPrWBl39l8mTdZjc;https://api.spotify.com/v1/audio-analysis/4JOrtIqPrWBl39l8mTdZjc;203773;4
lester flatt;wait for the sunshine;1dTGaQhVkA8UqTwjOLZyg8;0.627;0.52;5;-12.237;1;0.0494;0.413;0.0;0.359;0.916;124.936;audio_features;spotify:track:1dTGaQhVkA8UqTwjOLZyg8;https://api.spotify.com/v1/tracks/1dTGaQhVkA8UqTwjOLZyg8;https://api.spotify.com/v1/audio-analysis/1dTGaQhVkA8UqTwjOLZyg8;116533;4
dan seals;headin' west;2mLXmJqQd7mrdvA7tg9Sf5;0.674;0.586;7;-12.056;1;0.0305;0.24;0.0;0.201;0.93;127.242;audio_features;spotify:track:2mLXmJqQd7mrdvA7tg9Sf5;https://api.spotify.com/v1/tracks/2mLXmJqQd7mrdvA7tg9Sf5;https://api.spotify.com/v1/audio-analysis/2mLXmJqQd7mrdvA7tg9Sf5;185040;4
oscar peterson;i was doing all right;1NYi3ZFXJ70AS5JeTMTjOP;0.667;0.104;6;-25.623;1;0.041;0.947;0.917;0.103;0.31;113.644;audio_features;spotify:track:1NYi3ZFXJ70AS5JeTMTjOP;https://api.spotify.com/v1/tracks/1NYi3ZFXJ70AS5JeTMTjOP;https://api.spotify.com/v1/audio-analysis/1NYi3ZFXJ70AS5JeTMTjOP;170345;4
linval thompson;jah jah is the conqueror;13lUmQQO90VAEnuK1xgEVv;0.88;0.73;6;-9.982;1;0.0433;5.27e-05;4.87e-06;0.142;0.651;139.971;audio_features;spotify:track:13lUmQQO90VAEnuK1xgEVv;https://api.spotify.com/v1/tracks/13lUmQQO90VAEnuK1xgEVv;https://api.spotify.com/v1/audio-analysis/13lUmQQO90VAEnuK1xgEVv;221850;4
willie nelson;medley;0Pbswf0Ou38MzQxuoBUnKL;0.561;0.022;9;-22.575;1;0.0482;0.904;0.00336;0.0932;0.369;147.02;audio_features;spotify:track:0Pbswf0Ou38MzQxuoBUnKL;https://api.spotify.com/v1/tracks/0Pbswf0Ou38MzQxuoBUnKL;https://api.spotify.com/v1/audio-analysis/0Pbswf0Ou38MzQxuoBUnKL;94733;3
george strait;is it already time;7yoQtjrMCsrS4KafkYdo8h;0.565;0.334;4;-13.593;1;0.0258;0.379;0.000529;0.111;0.352;138.129;audio_features;spotify:track:7yoQtjrMCsrS4KafkYdo8h;https://api.spotify.com/v1/tracks/7yoQtjrMCsrS4KafkYdo8h;https://api.spotify.com/v1/audio-analysis/7yoQtjrMCsrS4KafkYdo8h;169133;4
kasabian;shoot the runner;4baAwbpkroYCwSIlaqzNXy;0.526;0.776;7;-4.169;1;0.0852;0.000431;0.0157;0.334;0.524;131.194;audio_features;spotify:track:4baAwbpkroYCwSIlaqzNXy;https://api.spotify.com/v1/tracks/4baAwbpkroYCwSIlaqzNXy;https://api.spotify.com/v1/audio-analysis/4baAwbpkroYCwSIlaqzNXy;207373;4
radiohead;sulk;1elQc2QcyuBkI8FUIbNvcy;0.105;0.635;7;-7.4;1;0.0455;0.00403;0.24;0.106;0.671;191.805;audio_features;spotify:track:1elQc2QcyuBkI8FUIbNvcy;https://api.spotify.com/v1/tracks/1elQc2QcyuBkI8FUIbNvcy;https://api.spotify.com/v1/audio-analysis/1elQc2QcyuBkI8FUIbNvcy;222960;3
earl thomas conley;i have loved you girl (but not like this before);60aTKuTc0PRPyD0X08N0G6;0.553;0.431;4;-12.39;1;0.0301;0.617;0.000161;0.268;0.427;142.027;audio_features;spotify:track:60aTKuTc0PRPyD0X08N0G6;https://api.spotify.com/v1/tracks/60aTKuTc0PRPyD0X08N0G6;https://api.spotify.com/v1/audio-analysis/60aTKuTc0PRPyD0X08N0G6;157413;4
confederate railroad;summer in dixie;0G5dEjJMzWwPmV43O7GgQM;0.525;0.481;0;-10.549;1;0.0271;0.303;6.94e-05;0.0864;0.31;138.977;audio_features;spotify:track:0G5dEjJMzWwPmV43O7GgQM;https://api.spotify.com/v1/tracks/0G5dEjJMzWwPmV43O7GgQM;https://api.spotify.com/v1/audio-analysis/0G5dEjJMzWwPmV43O7GgQM;181507;3
mavado;messiah;5LZeYIkOIvhNTDPzQdIN56;0.645;0.694;0;-6.535;0;0.386;0.0959;0.0;0.191;0.838;125.729;audio_features;spotify:track:5LZeYIkOIvhNTDPzQdIN56;https://api.spotify.com/v1/tracks/5LZeYIkOIvhNTDPzQdIN56;https://api.spotify.com/v1/audio-analysis/5LZeYIkOIvhNTDPzQdIN56;179400;5
eli young band;home;0v6dMB9WJHWcRjmQ7SWpmF;0.503;0.671;1;-5.658;0;0.0272;0.138;0.000951;0.165;0.237;138.063;audio_features;spotify:track:0v6dMB9WJHWcRjmQ7SWpmF;https://api.spotify.com/v1/tracks/0v6dMB9WJHWcRjmQ7SWpmF;https://api.spotify.com/v1/audio-analysis/0v6dMB9WJHWcRjmQ7SWpmF;223600;4
miri ben-ari;miss melody;4rpytyjoEm9dTpyewZ6Vas;0.758;0.561;6;-9.037;0;0.306;0.275;0.0;0.0988;0.564;89.961;audio_features;spotify:track:4rpytyjoEm9dTpyewZ6Vas;https://api.spotify.com/v1/tracks/4rpytyjoEm9dTpyewZ6Vas;https://api.spotify.com/v1/audio-analysis/4rpytyjoEm9dTpyewZ6Vas;229893;4
parov stelar trio;doctor foo;0fEHUeKKmqWd3GGiG7hz0X;0.885;0.715;0;-5.44;0;0.065;0.535;0.126;0.333;0.443;120.026;audio_features;spotify:track:0fEHUeKKmqWd3GGiG7hz0X;https://api.spotify.com/v1/tracks/0fEHUeKKmqWd3GGiG7hz0X;https://api.spotify.com/v1/audio-analysis/0fEHUeKKmqWd3GGiG7hz0X;185840;4
willie nelson;in the jailhouse now;5cUG3INGfyCTjamjuZyU3Q;0.497;0.797;2;-9.354;1;0.103;0.561;0.000583;0.0523;0.908;157.604;audio_features;spotify:track:5cUG3INGfyCTjamjuZyU3Q;https://api.spotify.com/v1/tracks/5cUG3INGfyCTjamjuZyU3Q;https://api.spotify.com/v1/audio-analysis/5cUG3INGfyCTjamjuZyU3Q;129560;4
josh turner;south carolina low country;0Jcw5iId8lvWD2kufa7rgZ;0.693;0.625;10;-8.423;1;0.0289;0.401;0.00472;0.0766;0.501;116.36;audio_features;spotify:track:0Jcw5iId8lvWD2kufa7rgZ;https://api.spotify.com/v1/tracks/0Jcw5iId8lvWD2kufa7rgZ;https://api.spotify.com/v1/audio-analysis/0Jcw5iId8lvWD2kufa7rgZ;288533;4
ratt;lack of communication;3HbxkSkG6ifySM3R13vppN;0.63;0.913;7;-9.009;0;0.0897;0.00552;0.0;0.18;0.543;146.796;audio_features;spotify:track:3HbxkSkG6ifySM3R13vppN;https://api.spotify.com/v1/tracks/3HbxkSkG6ifySM3R13vppN;https://api.spotify.com/v1/audio-analysis/3HbxkSkG6ifySM3R13vppN;234373;4
joe bataan;call my name;5aQReUTfm5eKl2pIvkEMF0;0.699;0.754;9;-6.51;0;0.0323;0.119;0.464;0.237;0.737;110.969;audio_features;spotify:track:5aQReUTfm5eKl2pIvkEMF0;https://api.spotify.com/v1/tracks/5aQReUTfm5eKl2pIvkEMF0;https://api.spotify.com/v1/audio-analysis/5aQReUTfm5eKl2pIvkEMF0;280547;4
imagine dragons;my fault;5WZn6AJc3D8xM58UqPlco9;0.596;0.814;7;-6.226;1;0.0392;0.113;0.0195;0.112;0.519;108.51;audio_features;spotify:track:5WZn6AJc3D8xM58UqPlco9;https://api.spotify.com/v1/tracks/5WZn6AJc3D8xM58UqPlco9;https://api.spotify.com/v1/audio-analysis/5WZn6AJc3D8xM58UqPlco9;175333;4
bombino;amidinine;0JRBZ5RZGLhZKUoDIgaxQc;0.432;0.862;6;-6.088;0;0.0701;0.137;0.015;0.316;0.699;83.005;audio_features;spotify:track:0JRBZ5RZGLhZKUoDIgaxQc;https://api.spotify.com/v1/tracks/0JRBZ5RZGLhZKUoDIgaxQc;https://api.spotify.com/v1/audio-analysis/0JRBZ5RZGLhZKUoDIgaxQc;268640;4
gene vincent & his blue caps;i sure miss you;4Vu66todGkLDCZIb7GptGC;0.544;0.361;4;-10.695;1;0.0348;0.507;0.0;0.0825;0.466;92.98;audio_features;spotify:track:4Vu66todGkLDCZIb7GptGC;https://api.spotify.com/v1/tracks/4Vu66todGkLDCZIb7GptGC;https://api.spotify.com/v1/audio-analysis/4Vu66todGkLDCZIb7GptGC;158440;4
muse;butterflies and hurricanes;5XpJOQgVEuM1FzgeGXzUvk;0.436;0.739;9;-6.504;1;0.0486;0.207;0.00588;0.0758;0.0395;115.146;audio_features;spotify:track:5XpJOQgVEuM1FzgeGXzUvk;https://api.spotify.com/v1/tracks/5XpJOQgVEuM1FzgeGXzUvk;https://api.spotify.com/v1/audio-analysis/5XpJOQgVEuM1FzgeGXzUvk;302506;4
wailing souls;baby come rock;6y2ihH7ViNkCT2fuZgQtAJ;0.753;0.409;11;-12.842;1;0.0863;0.117;0.0;0.36;0.779;74.679;audio_features;spotify:track:6y2ihH7ViNkCT2fuZgQtAJ;https://api.spotify.com/v1/tracks/6y2ihH7ViNkCT2fuZgQtAJ;https://api.spotify.com/v1/audio-analysis/6y2ihH7ViNkCT2fuZgQtAJ;203493;4
xavier rudd;guku;4tfdiZcsd3IFoSAoE2UyFN;0.605;0.666;10;-10.51;0;0.0473;0.389;0.376;0.174;0.0666;136.571;audio_features;spotify:track:4tfdiZcsd3IFoSAoE2UyFN;https://api.spotify.com/v1/tracks/4tfdiZcsd3IFoSAoE2UyFN;https://api.spotify.com/v1/audio-analysis/4tfdiZcsd3IFoSAoE2UyFN;252280;4
phish;nothing;3xhgBcdahUudl2ZpEleuO7;0.471;0.816;11;-8.092;1;0.0555;0.34;0.00129;0.281;0.689;135.368;audio_features;spotify:track:3xhgBcdahUudl2ZpEleuO7;https://api.spotify.com/v1/tracks/3xhgBcdahUudl2ZpEleuO7;https://api.spotify.com/v1/audio-analysis/3xhgBcdahUudl2ZpEleuO7;245760;4
